I0,I1,I2,I3
37.0000000,-19.0000000,-2049.0000000,35.0224304
37.0000000,-23.0000000,-2046.0000000,35.0256233
37.0000000,-23.0000000,-2046.0000000,35.0256233
37.0000000,-23.0000000,-2048.0000000,35.0209465
38.0000000,-23.0000000,-2051.0000000,35.0152283
38.0000000,-23.0000000,-2051.0000000,35.0152283
37.0000000,-21.0000000,-2048.0000000,35.0191383
37.0000000,-21.0000000,-2048.0000000,35.0191383
35.0000000,-24.0000000,-2048.0000000,35.0105820
35.0000000,-24.0000000,-2048.0000000,35.0105820
37.0000000,-21.0000000,-2048.0000000,35.0179787
37.0000000,-21.0000000,-2048.0000000,35.0179787
37.0000000,-24.0000000,-2048.0000000,35.0231247
37.0000000,-24.0000000,-2048.0000000,35.0231247
37.0000000,-21.0000000,-2048.0000000,35.0353050
37.0000000,-21.0000000,-2048.0000000,35.0353050
40.0000000,-23.0000000,-2049.0000000,35.0341911
38.0000000,-24.0000000,-2049.0000000,35.0271492
38.0000000,-24.0000000,-2049.0000000,35.0271492
42.0000000,-23.0000000,-2049.0000000,35.0268478
42.0000000,-23.0000000,-2049.0000000,35.0268478
38.0000000,-22.0000000,-2047.0000000,35.0175209
